in s,C1 in V
-2.6203392E+00,-5.61523E-03
-2.6202931E+00,-3.66211E-03
-2.6202470E+00,-4.63867E-03
-2.6202010E+00,-3.66211E-03
-2.6201549E+00,-7.08008E-03
-2.6201088E+00,-5.12695E-03
-2.6200627E+00,-6.10352E-03
-2.6200166E+00,-4.15039E-03
-2.6199706E+00,-4.15039E-03
-2.6199245E+00,-5.61523E-03
-2.6198784E+00,-5.61523E-03
-2.6198323E+00,-5.61523E-03
-2.6197862E+00,-5.61523E-03
-2.6197402E+00,-6.59180E-03
-2.6196941E+00,-7.08008E-03
-2.6196480E+00,-5.12695E-03
-2.6196019E+00,-4.63867E-03
-2.6195558E+00,-3.66211E-03
-2.6195098E+00,-7.08008E-03
-2.6194637E+00,-2.19727E-03
-2.6194176E+00,-1.00098E-02
-2.6193715E+00,-5.12695E-03
-2.6193254E+00,-5.12695E-03
-2.6192794E+00,-4.63867E-03
-2.6192333E+00,-7.08008E-03
-2.6191872E+00,-6.59180E-03
-2.6191411E+00,-6.59180E-03
-2.6190950E+00,-5.61523E-03
-2.6190490E+00,-7.08008E-03
-2.6190029E+00,-7.08008E-03
-2.6189568E+00,-5.12695E-03
-2.6189107E+00,-5.61523E-03
-2.6188646E+00,-6.10352E-03
-2.6188186E+00,-3.66211E-03
-2.6187725E+00,-8.05664E-03
-2.6187264E+00,-3.66211E-03
-2.6186803E+00,-5.61523E-03
-2.6186342E+00,-4.63867E-03
-2.6185882E+00,-7.08008E-03
-2.6185421E+00,-4.63867E-03
-2.6184960E+00,-4.63867E-03
-2.6184499E+00,-6.10352E-03
-2.6184038E+00,-2.68555E-03
-2.6183578E+00,-7.08008E-03
-2.6183117E+00,-5.61523E-03
-2.6182656E+00,-5.12695E-03
-2.6182195E+00,-5.61523E-03
-2.6181734E+00,-6.10352E-03
-2.6181274E+00,-3.66211E-03
-2.6180813E+00,-5.12695E-03
-2.6180352E+00,-3.66211E-03
-2.6179891E+00,-5.61523E-03
-2.6179430E+00,-5.61523E-03
-2.6178970E+00,-2.68555E-03
-2.6178509E+00,-6.10352E-03
-2.6178048E+00,-3.66211E-03
-2.6177587E+00,-7.08008E-03
-2.6177126E+00,-8.54492E-03
-2.6176666E+00,-5.12695E-03
-2.6176205E+00,-5.12695E-03
-2.6175744E+00,-3.66211E-03
-2.6175283E+00,-3.17383E-03
-2.6174822E+00,-6.10352E-03
-2.6174362E+00,-3.66211E-03
-2.6173901E+00,-5.61523E-03
-2.6173440E+00,-6.10352E-03
-2.6172979E+00,-3.66211E-03
-2.6172518E+00,-3.66211E-03
-2.6172058E+00,-1.70898E-03
-2.6171597E+00,-4.63867E-03
-2.6171136E+00,-6.10352E-03
-2.6170675E+00,-4.63867E-03
-2.6170214E+00,-3.66211E-03
-2.6169754E+00,-6.10352E-03
-2.6169293E+00,-4.15039E-03
-2.6168832E+00,-7.08008E-03
-2.6168371E+00,-5.12695E-03
-2.6167910E+00,-4.15039E-03
-2.6167450E+00,-4.15039E-03
-2.6166989E+00,-5.61523E-03
-2.6166528E+00,-4.15039E-03
-2.6166067E+00,-5.61523E-03
-2.6165606E+00,-5.61523E-03
-2.6165146E+00,-6.10352E-03
-2.6164685E+00,-5.12695E-03
-2.6164224E+00,-7.08008E-03
-2.6163763E+00,-6.10352E-03
-2.6163302E+00,-4.63867E-03
-2.6162842E+00,-7.08008E-03
-2.6162381E+00,-9.03320E-03
-2.6161920E+00,-5.61523E-03
-2.6161459E+00,-5.61523E-03
-2.6160998E+00,-3.66211E-03
-2.6160538E+00,-4.15039E-03
-2.6160077E+00,-4.15039E-03
-2.6159616E+00,-6.10352E-03
-2.6159155E+00,-4.63867E-03
-2.6158694E+00,-5.12695E-03
-2.6158234E+00,-6.59180E-03
-2.6157773E+00,-7.08008E-03
-2.6157312E+00,-4.63867E-03
-2.6156851E+00,-5.61523E-03
-2.6156390E+00,-5.61523E-03
-2.6155930E+00,-7.08008E-03
-2.6155469E+00,-6.59180E-03
-2.6155008E+00,-5.61523E-03
-2.6154547E+00,-4.63867E-03
-2.6154086E+00,-5.61523E-03
-2.6153626E+00,-5.12695E-03
-2.6153165E+00,-5.12695E-03
-2.6152704E+00,-5.61523E-03
-2.6152243E+00,-4.15039E-03
-2.6151782E+00,-4.15039E-03
-2.6151322E+00,-4.15039E-03
-2.6150861E+00,-5.12695E-03
-2.6150400E+00,-4.63867E-03
-2.6149939E+00,-6.59180E-03
-2.6149478E+00,-3.66211E-03
-2.6149018E+00,-3.66211E-03
-2.6148557E+00,-4.63867E-03
-2.6148096E+00,-6.59180E-03
-2.6147635E+00,-3.17383E-03
-2.6147174E+00,-3.66211E-03
-2.6146714E+00,-5.12695E-03
-2.6146253E+00,-5.12695E-03
-2.6145792E+00,-6.59180E-03
-2.6145331E+00,-5.12695E-03
-2.6144870E+00,-4.15039E-03
-2.6144410E+00,-5.12695E-03
-2.6143949E+00,-2.68555E-03
-2.6143488E+00,-2.68555E-03
-2.6143027E+00,-6.59180E-03
-2.6142566E+00,-4.63867E-03
-2.6142106E+00,-4.63867E-03
-2.6141645E+00,-2.68555E-03
-2.6141184E+00,-4.63867E-03
-2.6140723E+00,-4.63867E-03
-2.6140262E+00,-3.66211E-03
-2.6139802E+00,-3.66211E-03
-2.6139341E+00,-3.66211E-03
-2.6138880E+00,-5.61523E-03
-2.6138419E+00,-3.66211E-03
-2.6137958E+00,-5.12695E-03
-2.6137498E+00,-5.61523E-03
-2.6137037E+00,-5.61523E-03
-2.6136576E+00,-1.14746E-02
-2.6136115E+00,-3.17383E-03
-2.6135654E+00,-5.12695E-03
-2.6135194E+00,-5.61523E-03
-2.6134733E+00,-3.17383E-03
-2.6134272E+00,-6.59180E-03
-2.6133811E+00,-6.10352E-03
-2.6133350E+00,-7.08008E-03
-2.6132890E+00,-6.59180E-03
-2.6132429E+00,-4.15039E-03
-2.6131968E+00,-3.66211E-03
-2.6131507E+00,-4.15039E-03
-2.6131046E+00,-5.61523E-03
-2.6130586E+00,-6.59180E-03
-2.6130125E+00,-5.61523E-03
-2.6129664E+00,-5.61523E-03
-2.6129203E+00,-3.66211E-03
-2.6128742E+00,-6.10352E-03
-2.6128282E+00,-6.10352E-03
-2.6127821E+00,-5.61523E-03
-2.6127360E+00,-6.59180E-03
-2.6126899E+00,-5.61523E-03
-2.6126438E+00,-5.61523E-03
-2.6125978E+00,-6.10352E-03
-2.6125517E+00,-5.12695E-03
-2.6125056E+00,-5.61523E-03
-2.6124595E+00,-6.10352E-03
-2.6124134E+00,-7.08008E-03
-2.6123674E+00,-6.10352E-03
-2.6123213E+00,-3.66211E-03
-2.6122752E+00,-6.59180E-03
-2.6122291E+00,-6.10352E-03
-2.6121830E+00,-4.63867E-03
-2.6121370E+00,-5.12695E-03
-2.6120909E+00,-5.12695E-03
-2.6120448E+00,-6.59180E-03
-2.6119987E+00,-4.63867E-03
-2.6119526E+00,-5.12695E-03
-2.6119066E+00,-6.59180E-03
-2.6118605E+00,-6.10352E-03
-2.6118144E+00,-5.61523E-03
-2.6117683E+00,-4.63867E-03
-2.6117222E+00,-4.15039E-03
-2.6116762E+00,-5.12695E-03
-2.6116301E+00,-4.63867E-03
-2.6115840E+00,-2.68555E-03
-2.6115379E+00,-4.15039E-03
-2.6114918E+00,-3.66211E-03
-2.6114458E+00,-5.12695E-03
-2.6113997E+00,-5.12695E-03
-2.6113536E+00,-6.59180E-03
-2.6113075E+00,-6.10352E-03
-2.6112614E+00,-7.08008E-03
-2.6112154E+00,-5.61523E-03
-2.6111693E+00,-6.10352E-03
-2.6111232E+00,-4.15039E-03
-2.6110771E+00,-8.54492E-03
-2.6110310E+00,-4.63867E-03
-2.6109850E+00,7.32422E-04
-2.6109389E+00,-1.09863E-02
-2.6108928E+00,-2.68555E-03
-2.6108467E+00,-3.17383E-03
-2.6108006E+00,-7.56836E-03
-2.6107546E+00,-8.05664E-03
-2.6107085E+00,-4.63867E-03
-2.6106624E+00,-4.15039E-03
-2.6106163E+00,-4.63867E-03
-2.6105702E+00,-5.12695E-03
-2.6105242E+00,-5.61523E-03
-2.6104781E+00,-7.08008E-03
-2.6104320E+00,-4.15039E-03
-2.6103859E+00,-5.61523E-03
-2.6103398E+00,-3.66211E-03
-2.6102938E+00,-5.12695E-03
-2.6102477E+00,-2.19727E-03
-2.6102016E+00,-7.08008E-03
-2.6101555E+00,-3.66211E-03
-2.6101094E+00,-5.61523E-03
-2.6100634E+00,-4.15039E-03
-2.6100173E+00,-5.61523E-03
-2.6099712E+00,-5.61523E-03
-2.6099251E+00,-5.61523E-03
-2.6098790E+00,-6.59180E-03
-2.6098330E+00,-6.59180E-03
-2.6097869E+00,-4.63867E-03
-2.6097408E+00,-7.08008E-03
-2.6096947E+00,-5.12695E-03
-2.6096486E+00,-5.61523E-03
-2.6096026E+00,-3.66211E-03
-2.6095565E+00,-4.63867E-03
-2.6095104E+00,-5.12695E-03
-2.6094643E+00,-5.12695E-03
-2.6094182E+00,-6.59180E-03
-2.6093722E+00,-5.12695E-03
-2.6093261E+00,-5.12695E-03
-2.6092800E+00,-3.66211E-03
-2.6092339E+00,-6.59180E-03
-2.6091878E+00,-6.59180E-03
-2.6091418E+00,-5.12695E-03
-2.6090957E+00,-5.61523E-03
-2.6090496E+00,-3.17383E-03
-2.6090035E+00,-4.63867E-03
-2.6089574E+00,-5.61523E-03
-2.6089114E+00,-5.12695E-03
-2.6088653E+00,-4.63867E-03
-2.6088192E+00,-7.08008E-03
-2.6087731E+00,-6.59180E-03
-2.6087270E+00,-4.63867E-03
-2.6086810E+00,-5.61523E-03
-2.6086349E+00,-7.08008E-03
-2.6085888E+00,-4.15039E-03
-2.6085427E+00,-4.63867E-03
-2.6084966E+00,-7.08008E-03
-2.6084506E+00,-5.61523E-03
-2.6084045E+00,-4.63867E-03
-2.6083584E+00,-5.12695E-03
-2.6083123E+00,-6.10352E-03
-2.6082662E+00,-5.12695E-03
-2.6082202E+00,-5.61523E-03
-2.6081741E+00,-5.12695E-03
-2.6081280E+00,-2.44141E-04
-2.6080819E+00,-8.05664E-03
-2.6080358E+00,-5.61523E-03
-2.6079898E+00,-4.15039E-03
-2.6079437E+00,-6.59180E-03
-2.6078976E+00,-4.63867E-03
-2.6078515E+00,-4.63867E-03
-2.6078054E+00,-4.15039E-03
-2.6077594E+00,-4.63867E-03
-2.6077133E+00,-5.61523E-03
-2.6076672E+00,-4.63867E-03
-2.6076211E+00,-5.61523E-03
-2.6075750E+00,-4.15039E-03
-2.6075290E+00,-3.66211E-03
-2.6074829E+00,-4.15039E-03
-2.6074368E+00,-5.12695E-03
-2.6073907E+00,-3.66211E-03
-2.6073446E+00,-4.15039E-03
-2.6072986E+00,-5.61523E-03
-2.6072525E+00,-5.12695E-03
-2.6072064E+00,-5.61523E-03
-2.6071603E+00,-3.66211E-03
-2.6071142E+00,-5.12695E-03
-2.6070682E+00,-5.12695E-03
-2.6070221E+00,-6.10352E-03
-2.6069760E+00,-3.66211E-03
-2.6069299E+00,-5.12695E-03
-2.6068838E+00,-5.12695E-03
-2.6068378E+00,-5.12695E-03
-2.6067917E+00,-7.56836E-03
-2.6067456E+00,-6.59180E-03
-2.6066995E+00,-1.09863E-02
-2.6066534E+00,-4.63867E-03
-2.6066074E+00,-7.08008E-03
-2.6065613E+00,-6.59180E-03
-2.6065152E+00,-3.66211E-03
-2.6064691E+00,-4.15039E-03
-2.6064230E+00,-5.12695E-03
-2.6063770E+00,-6.10352E-03
-2.6063309E+00,-5.12695E-03
-2.6062848E+00,-7.08008E-03
-2.6062387E+00,-5.61523E-03
-2.6061926E+00,-4.15039E-03
-2.6061466E+00,-6.10352E-03
-2.6061005E+00,-4.63867E-03
-2.6060544E+00,-9.52148E-03
-2.6060083E+00,-5.12695E-03
-2.6059622E+00,-6.59180E-03
-2.6059162E+00,-5.61523E-03
-2.6058701E+00,-1.09863E-02
-2.6058240E+00,-4.15039E-03
-2.6057779E+00,-1.22070E-03
-2.6057318E+00,-5.61523E-03
-2.6056858E+00,-8.05664E-03
-2.6056397E+00,-5.12695E-03
-2.6055936E+00,-5.61523E-03
-2.6055475E+00,-4.63867E-03
-2.6055014E+00,-5.12695E-03
-2.6054554E+00,-5.61523E-03
-2.6054093E+00,-7.08008E-03
-2.6053632E+00,-5.12695E-03
-2.6053171E+00,-5.61523E-03
-2.6052710E+00,-5.61523E-03
-2.6052250E+00,-4.63867E-03
-2.6051789E+00,-4.63867E-03
-2.6051328E+00,-6.59180E-03
-2.6050867E+00,-4.15039E-03
-2.6050406E+00,-5.61523E-03
-2.6049946E+00,-3.66211E-03
-2.6049485E+00,-5.12695E-03
-2.6049024E+00,-3.66211E-03
-2.6048563E+00,-5.12695E-03
-2.6048102E+00,-5.61523E-03
-2.6047642E+00,-7.56836E-03
-2.6047181E+00,-5.61523E-03
-2.6046720E+00,-4.63867E-03
-2.6046259E+00,-6.59180E-03
-2.6045798E+00,-4.63867E-03
-2.6045338E+00,-3.66211E-03
-2.6044877E+00,-5.12695E-03
-2.6044416E+00,-4.63867E-03
-2.6043955E+00,-4.63867E-03
-2.6043494E+00,-4.15039E-03
-2.6043034E+00,-5.12695E-03
-2.6042573E+00,-3.66211E-03
-2.6042112E+00,-6.59180E-03
-2.6041651E+00,-8.05664E-03
-2.6041190E+00,-6.10352E-03
-2.6040730E+00,-5.12695E-03
-2.6040269E+00,-6.10352E-03
-2.6039808E+00,-5.12695E-03
-2.6039347E+00,-5.61523E-03
-2.6038886E+00,-1.70898E-03
-2.6038426E+00,-3.66211E-03
-2.6037965E+00,-4.63867E-03
-2.6037504E+00,-4.63867E-03
-2.6037043E+00,-5.61523E-03
-2.6036582E+00,-3.17383E-03
-2.6036122E+00,-6.59180E-03
-2.6035661E+00,-5.61523E-03
-2.6035200E+00,-4.63867E-03
-2.6034739E+00,-6.10352E-03
-2.6034278E+00,-5.12695E-03
-2.6033818E+00,-5.12695E-03
-2.6033357E+00,-6.10352E-03
-2.6032896E+00,-3.17383E-03
-2.6032435E+00,-4.63867E-03
-2.6031974E+00,-2.19727E-03
-2.6031514E+00,-4.15039E-03
-2.6031053E+00,-4.15039E-03
-2.6030592E+00,-6.10352E-03
-2.6030131E+00,-5.61523E-03
-2.6029670E+00,-5.61523E-03
-2.6029210E+00,-6.10352E-03
-2.6028749E+00,-6.59180E-03
-2.6028288E+00,-3.66211E-03
-2.6027827E+00,-5.61523E-03
-2.6027366E+00,-7.08008E-03
-2.6026906E+00,-6.59180E-03
-2.6026445E+00,-5.61523E-03
-2.6025984E+00,-2.68555E-03
-2.6025523E+00,-2.19727E-03
-2.6025062E+00,1.70898E-03
-2.6024602E+00,-5.12695E-03
-2.6024141E+00,-5.61523E-03
-2.6023680E+00,-5.61523E-03
-2.6023219E+00,-3.17383E-03
-2.6022758E+00,-4.63867E-03
-2.6022298E+00,-2.68555E-03
-2.6021837E+00,-4.63867E-03
-2.6021376E+00,-5.61523E-03
-2.6020915E+00,-4.15039E-03
-2.6020454E+00,-5.12695E-03
-2.6019994E+00,-3.66211E-03
-2.6019533E+00,-5.61523E-03
-2.6019072E+00,-6.59180E-03
-2.6018611E+00,-4.63867E-03
-2.6018150E+00,-4.63867E-03
-2.6017690E+00,-4.63867E-03
-2.6017229E+00,-5.61523E-03
-2.6016768E+00,-4.63867E-03
-2.6016307E+00,-3.66211E-03
-2.6015846E+00,-3.66211E-03
-2.6015386E+00,-5.61523E-03
-2.6014925E+00,-6.59180E-03
-2.6014464E+00,-4.63867E-03
-2.6014003E+00,-3.66211E-03
-2.6013542E+00,-3.66211E-03
-2.6013082E+00,-5.12695E-03
-2.6012621E+00,-6.10352E-03
-2.6012160E+00,-4.63867E-03
-2.6011699E+00,-3.66211E-03
-2.6011238E+00,-6.59180E-03
-2.6010778E+00,-5.12695E-03
-2.6010317E+00,-5.12695E-03
-2.6009856E+00,-3.66211E-03
-2.6009395E+00,-5.12695E-03
-2.6008934E+00,-5.12695E-03
-2.6008474E+00,-5.61523E-03
-2.6008013E+00,-6.10352E-03
-2.6007552E+00,-5.12695E-03
-2.6007091E+00,-4.15039E-03
-2.6006630E+00,-1.09863E-02
-2.6006170E+00,-5.12695E-03
-2.6005709E+00,-4.63867E-03
-2.6005248E+00,-4.15039E-03
-2.6004787E+00,-5.61523E-03
-2.6004326E+00,-7.08008E-03
-2.6003866E+00,-5.61523E-03
-2.6003405E+00,2.44141E-04
-2.6002944E+00,-6.10352E-03
-2.6002483E+00,-5.61523E-03
-2.6002022E+00,-3.66211E-03
-2.6001562E+00,-7.08008E-03
-2.6001101E+00,-5.61523E-03
-2.6000640E+00,-3.66211E-03
-2.6000179E+00,-6.59180E-03
-2.5999718E+00,-7.32422E-04
-2.5999258E+00,-5.61523E-03
-2.5998797E+00,-3.66211E-03
-2.5998336E+00,-6.59180E-03
-2.5997875E+00,-5.12695E-03
-2.5997414E+00,-6.59180E-03
-2.5996954E+00,-5.61523E-03
-2.5996493E+00,-5.61523E-03
-2.5996032E+00,-6.10352E-03
-2.5995571E+00,-5.12695E-03
-2.5995110E+00,-7.56836E-03
-2.5994650E+00,-4.63867E-03
-2.5994189E+00,-6.59180E-03
-2.5993728E+00,-3.66211E-03
-2.5993267E+00,-5.12695E-03
-2.5992806E+00,-6.10352E-03
-2.5992346E+00,-7.08008E-03
-2.5991885E+00,-4.15039E-03
-2.5991424E+00,-3.66211E-03
-2.5990963E+00,-4.63867E-03
-2.5990502E+00,-5.12695E-03
-2.5990042E+00,-4.63867E-03
-2.5989581E+00,-4.63867E-03
-2.5989120E+00,-4.63867E-03
-2.5988659E+00,-9.52148E-03
-2.5988198E+00,-1.04980E-02
-2.5987738E+00,-2.19727E-03
-2.5987277E+00,-3.66211E-03
-2.5986816E+00,-6.59180E-03
-2.5986355E+00,-5.12695E-03
-2.5985894E+00,-5.61523E-03
-2.5985434E+00,-5.61523E-03
-2.5984973E+00,-4.63867E-03
-2.5984512E+00,-5.12695E-03
-2.5984051E+00,-7.08008E-03
-2.5983590E+00,-6.10352E-03
-2.5983130E+00,-3.66211E-03
-2.5982669E+00,-4.15039E-03
-2.5982208E+00,-6.10352E-03
-2.5981747E+00,-2.44141E-04
-2.5981286E+00,-7.08008E-03
-2.5980826E+00,-4.15039E-03
-2.5980365E+00,-4.15039E-03
-2.5979904E+00,-3.66211E-03
-2.5979443E+00,-5.12695E-03
-2.5978982E+00,-5.61523E-03
-2.5978522E+00,-4.15039E-03
-2.5978061E+00,-5.12695E-03
-2.5977600E+00,-4.15039E-03
-2.5977139E+00,-3.17383E-03
-2.5976678E+00,-5.61523E-03
-2.5976218E+00,-7.08008E-03
-2.5975757E+00,-5.61523E-03
-2.5975296E+00,-6.10352E-03
-2.5974835E+00,-5.12695E-03
-2.5974374E+00,-3.66211E-03
-2.5973914E+00,-5.12695E-03
-2.5973453E+00,-5.12695E-03
-2.5972992E+00,-6.59180E-03
-2.5972531E+00,-6.10352E-03
-2.5972070E+00,-3.66211E-03
-2.5971610E+00,-5.61523E-03
-2.5971149E+00,-5.61523E-03
-2.5970688E+00,-3.66211E-03
-2.5970227E+00,-3.66211E-03
-2.5969766E+00,-5.61523E-03
-2.5969306E+00,-9.03320E-03
-2.5968845E+00,-4.63867E-03
-2.5968384E+00,-5.61523E-03
-2.5967923E+00,-6.59180E-03
-2.5967462E+00,-5.12695E-03
-2.5967002E+00,-5.61523E-03
-2.5966541E+00,-3.66211E-03
-2.5966080E+00,-1.04980E-02
-2.5965619E+00,-5.12695E-03
-2.5965158E+00,-5.61523E-03
-2.5964698E+00,-4.63867E-03
-2.5964237E+00,-6.59180E-03
-2.5963776E+00,-5.12695E-03
-2.5963315E+00,-2.68555E-03
-2.5962854E+00,-5.61523E-03
-2.5962394E+00,-4.15039E-03
-2.5961933E+00,-5.61523E-03
-2.5961472E+00,-4.15039E-03
-2.5961011E+00,-3.66211E-03
-2.5960550E+00,-4.15039E-03
-2.5960090E+00,-6.10352E-03
-2.5959629E+00,-5.61523E-03
-2.5959168E+00,-1.22070E-03
-2.5958707E+00,-3.66211E-03
-2.5958246E+00,-6.59180E-03
-2.5957786E+00,-6.59180E-03
-2.5957325E+00,-5.12695E-03
-2.5956864E+00,-3.66211E-03
-2.5956403E+00,-1.70898E-03
-2.5955942E+00,-1.04980E-02
-2.5955482E+00,-5.61523E-03
-2.5955021E+00,-5.61523E-03
-2.5954560E+00,-4.63867E-03
-2.5954099E+00,-4.63867E-03
-2.5953638E+00,-4.63867E-03
-2.5953178E+00,-6.59180E-03
-2.5952717E+00,-4.63867E-03
-2.5952256E+00,-4.63867E-03
-2.5951795E+00,-5.61523E-03
-2.5951334E+00,-4.63867E-03
-2.5950874E+00,-5.12695E-03
-2.5950413E+00,-7.32422E-04
-2.5949952E+00,-4.63867E-03
-2.5949491E+00,-5.61523E-03
-2.5949030E+00,-5.12695E-03
-2.5948570E+00,-6.59180E-03
-2.5948109E+00,-5.61523E-03
-2.5947648E+00,-6.10352E-03
-2.5947187E+00,-4.15039E-03
-2.5946726E+00,-5.61523E-03
-2.5946266E+00,-5.61523E-03
-2.5945805E+00,-6.59180E-03
-2.5945344E+00,-7.08008E-03
-2.5944883E+00,-1.70898E-03
-2.5944422E+00,-7.08008E-03
-2.5943962E+00,-1.04980E-02
-2.5943501E+00,-6.59180E-03
-2.5943040E+00,-4.63867E-03
-2.5942579E+00,-4.63867E-03
-2.5942118E+00,-4.63867E-03
-2.5941658E+00,-6.10352E-03
-2.5941197E+00,-5.61523E-03
-2.5940736E+00,-6.10352E-03
-2.5940275E+00,-4.15039E-03
-2.5939814E+00,-5.12695E-03
-2.5939354E+00,-6.10352E-03
-2.5938893E+00,-4.15039E-03
-2.5938432E+00,-5.12695E-03
-2.5937971E+00,-6.10352E-03
-2.5937510E+00,-2.68555E-03
-2.5937050E+00,-4.15039E-03
-2.5936589E+00,-3.66211E-03
-2.5936128E+00,-5.61523E-03
-2.5935667E+00,-6.59180E-03
-2.5935206E+00,-1.70898E-03
-2.5934746E+00,-4.15039E-03
-2.5934285E+00,-6.10352E-03
-2.5933824E+00,-6.10352E-03
-2.5933363E+00,-5.61523E-03
-2.5932902E+00,-6.10352E-03
-2.5932442E+00,-6.59180E-03
-2.5931981E+00,-5.61523E-03
-2.5931520E+00,-5.12695E-03
-2.5931059E+00,-5.12695E-03
-2.5930598E+00,-4.15039E-03
-2.5930138E+00,-5.12695E-03
-2.5929677E+00,-4.63867E-03
-2.5929216E+00,-7.08008E-03
-2.5928755E+00,-5.61523E-03
-2.5928294E+00,-4.15039E-03
-2.5927834E+00,-5.12695E-03
-2.5927373E+00,-3.66211E-03
-2.5926912E+00,-5.61523E-03
-2.5926451E+00,-5.12695E-03
-2.5925990E+00,-5.61523E-03
-2.5925530E+00,-5.12695E-03
-2.5925069E+00,-4.63867E-03
-2.5924608E+00,-3.66211E-03
-2.5924147E+00,-4.15039E-03
-2.5923686E+00,-5.61523E-03
-2.5923226E+00,-7.08008E-03
-2.5922765E+00,-5.61523E-03
-2.5922304E+00,-4.63867E-03
-2.5921843E+00,-5.12695E-03
-2.5921382E+00,-6.10352E-03
-2.5920922E+00,-6.59180E-03
-2.5920461E+00,-5.61523E-03
-2.5920000E+00,-4.63867E-03
-2.5919539E+00,-6.10352E-03
-2.5919078E+00,-7.08008E-03
-2.5918618E+00,-4.15039E-03
-2.5918157E+00,-2.44141E-04
-2.5917696E+00,-6.10352E-03
-2.5917235E+00,-5.61523E-03
-2.5916774E+00,-7.08008E-03
-2.5916314E+00,-5.61523E-03
-2.5915853E+00,-6.59180E-03
-2.5915392E+00,-4.63867E-03
-2.5914931E+00,-4.15039E-03
-2.5914470E+00,-5.61523E-03
-2.5914010E+00,-5.61523E-03
-2.5913549E+00,-5.61523E-03
-2.5913088E+00,-4.15039E-03
-2.5912627E+00,-5.12695E-03
-2.5912166E+00,-5.12695E-03
-2.5911706E+00,-6.10352E-03
-2.5911245E+00,-4.15039E-03
-2.5910784E+00,-3.17383E-03
-2.5910323E+00,-6.10352E-03
-2.5909862E+00,-5.61523E-03
-2.5909402E+00,-6.10352E-03
-2.5908941E+00,-6.59180E-03
-2.5908480E+00,-3.66211E-03
-2.5908019E+00,-4.63867E-03
-2.5907558E+00,-5.61523E-03
-2.5907098E+00,-3.66211E-03
-2.5906637E+00,-3.66211E-03
-2.5906176E+00,-5.61523E-03
-2.5905715E+00,-6.10352E-03
-2.5905254E+00,-5.12695E-03
-2.5904794E+00,-5.61523E-03
-2.5904333E+00,-4.15039E-03
-2.5903872E+00,-4.63867E-03
-2.5903411E+00,-4.63867E-03
-2.5902950E+00,-3.17383E-03
-2.5902490E+00,-3.17383E-03
-2.5902029E+00,-7.08008E-03
-2.5901568E+00,-7.08008E-03
-2.5901107E+00,-5.12695E-03
-2.5900646E+00,-4.63867E-03
-2.5900186E+00,-6.10352E-03
-2.5899725E+00,-4.15039E-03
-2.5899264E+00,-7.08008E-03
-2.5898803E+00,-3.66211E-03
-2.5898342E+00,-4.63867E-03
-2.5897882E+00,-5.12695E-03
-2.5897421E+00,-7.08008E-03
-2.5896960E+00,-4.63867E-03
-2.5896499E+00,-7.08008E-03
-2.5896038E+00,-6.10352E-03
-2.5895578E+00,-5.61523E-03
-2.5895117E+00,-7.08008E-03
-2.5894656E+00,-6.10352E-03
-2.5894195E+00,-5.12695E-03
-2.5893734E+00,-6.10352E-03
-2.5893274E+00,-5.12695E-03
-2.5892813E+00,-4.63867E-03
-2.5892352E+00,-4.63867E-03
-2.5891891E+00,-7.08008E-03
-2.5891430E+00,-5.61523E-03
-2.5890970E+00,-6.10352E-03
-2.5890509E+00,-5.61523E-03
-2.5890048E+00,-3.66211E-03
-2.5889587E+00,-2.19727E-03
-2.5889126E+00,-8.05664E-03
-2.5888666E+00,-3.17383E-03
-2.5888205E+00,-5.61523E-03
-2.5887744E+00,-7.08008E-03
-2.5887283E+00,-5.61523E-03
-2.5886822E+00,-5.12695E-03
-2.5886362E+00,-3.17383E-03
-2.5885901E+00,-5.12695E-03
-2.5885440E+00,-4.63867E-03
-2.5884979E+00,-6.10352E-03
-2.5884518E+00,-8.05664E-03
-2.5884058E+00,-4.15039E-03
-2.5883597E+00,-4.15039E-03
-2.5883136E+00,-6.10352E-03
-2.5882675E+00,-5.12695E-03
-2.5882214E+00,-4.63867E-03
-2.5881754E+00,-5.61523E-03
-2.5881293E+00,-4.63867E-03
-2.5880832E+00,-3.66211E-03
-2.5880371E+00,-3.66211E-03
-2.5879910E+00,-3.66211E-03
-2.5879450E+00,-7.08008E-03
-2.5878989E+00,-5.61523E-03
-2.5878528E+00,-6.10352E-03
-2.5878067E+00,-4.63867E-03
-2.5877606E+00,-6.10352E-03
-2.5877146E+00,-5.12695E-03
-2.5876685E+00,-6.10352E-03
-2.5876224E+00,-6.59180E-03
-2.5875763E+00,-5.12695E-03
-2.5875302E+00,-3.66211E-03
-2.5874842E+00,-4.15039E-03
-2.5874381E+00,-6.10352E-03
-2.5873920E+00,-5.12695E-03
-2.5873459E+00,-4.15039E-03
-2.5872998E+00,-6.59180E-03
-2.5872538E+00,-5.61523E-03
-2.5872077E+00,-4.63867E-03
-2.5871616E+00,-7.08008E-03
-2.5871155E+00,-5.12695E-03
-2.5870694E+00,-5.12695E-03
-2.5870234E+00,-5.12695E-03
-2.5869773E+00,-5.61523E-03
-2.5869312E+00,-6.10352E-03
-2.5868851E+00,-1.70898E-03
-2.5868390E+00,-6.10352E-03
-2.5867930E+00,-3.66211E-03
-2.5867469E+00,-4.63867E-03
-2.5867008E+00,-4.63867E-03
-2.5866547E+00,-4.15039E-03
-2.5866086E+00,-4.63867E-03
-2.5865626E+00,-6.10352E-03
-2.5865165E+00,-5.12695E-03
-2.5864704E+00,-5.61523E-03
